employee_id,attrition,age,age_interval,gender,education,education_cat,education_area,marital_status,department,job_level,job_role,business_travel,business_travel_cat,distance_home,distance_interval,overtime,standard_hours,daily_rate,hourly_rate,monthly_income,monthly_rate,annual_income,companies_worked,salary_hike_per,stock_option,working_years,training_lastyear,years_company,years_curr_role,years_last_promotion,years_curr_manager,environment_satisf,environment_satisf_cat,worklife_balance,worklife_balance_cat,job_involvement,job_involvement_cat,job_satisfaction,job_satisf_cat,performance_rating,performance_rating_cat,relationship_satisf,relationship_satisf_cat
RDO1353,No,44,40-49,Male,4,Master,Life Sciences,Married,Research & Development,analyst,Healthcare Representative,2,rarely,1,1-5,No,80,170,78,5033,9364,70462,2,15,1,10,5,2,0,2,2,2,Medium,3,Better,4,Very High,1,Low,3,Excellent,4,Very High
RDO1354,Yes,34,30-39,Male,4,Master,Technical Degree,Married,Research & Development,associate,Research Scientist,1,non travel,16,16-20,Yes,80,967,85,2307,14460,32298,1,23,1,5,2,5,2,3,0,4,Very High,3,Better,1,Low,1,Low,4,Outstanding,2,Medium
RDO1355,Yes,56,50-59,Male,2,College,Life Sciences,Single,Research & Development,associate,Laboratory Technician,2,rarely,24,20+,No,80,1162,97,2587,10261,36218,1,16,0,5,3,4,2,1,0,1,Low,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO1356,No,36,30-39,Male,2,College,Marketing,Married,Sales,analyst,Sales Executive,2,rarely,17,16-20,No,80,335,33,5507,16822,77098,2,16,2,12,1,4,2,1,3,3,High,1,Bad,2,Medium,2,Medium,3,Excellent,3,High
RDO1357,No,41,40-49,Female,3,Bachelor,Marketing,Married,Sales,analyst,Sales Executive,2,rarely,8,6-10,No,80,337,54,4393,26841,61502,5,21,1,14,3,5,4,1,4,3,High,3,Better,3,High,2,Medium,4,Outstanding,3,High
RDO1358,No,42,40-49,Male,3,Bachelor,Medical,Married,Research & Development,specialist,Research Director,2,rarely,6,6-10,No,80,1396,83,13348,14842,186872,9,13,1,18,3,13,7,5,7,3,High,4,Best,3,High,1,Low,3,Excellent,2,Medium
RDO1359,No,31,30-39,Female,2,College,Medical,Divorced,Sales,analyst,Sales Executive,2,rarely,10,11-15,Yes,80,1079,86,6583,20115,92162,2,11,1,8,2,5,2,1,4,3,High,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO1360,No,34,30-39,Female,1,Below College,Medical,Married,Sales,analyst,Sales Executive,2,rarely,3,1-5,Yes,80,735,75,8103,16495,113442,3,12,0,9,3,4,2,0,1,4,Very High,2,Good,2,Medium,4,Very High,3,Excellent,3,High
RDO1361,No,31,30-39,Female,3,Bachelor,Medical,Divorced,Research & Development,associate,Laboratory Technician,2,rarely,4,1-5,No,80,471,62,3978,16031,55692,8,12,1,4,0,2,2,2,2,1,Low,2,Good,4,Very High,3,High,3,Excellent,2,Medium
RDO1362,No,26,18-29,Male,3,Bachelor,Other,Married,Research & Development,associate,Laboratory Technician,3,frequently,6,6-10,No,80,1096,61,2544,7102,35616,0,18,1,8,3,7,7,7,7,3,High,3,Better,4,Very High,4,Very High,3,Excellent,1,Low
RDO1363,No,45,40-49,Male,4,Master,Medical,Single,Research & Development,analyst,Healthcare Representative,3,frequently,1,1-5,No,80,1297,44,5399,14511,75586,4,12,0,12,3,4,2,0,3,2,Medium,3,Better,3,High,3,High,3,Excellent,3,High
RDO1364,No,33,30-39,Male,4,Master,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,10,11-15,No,80,217,43,5487,10410,76818,1,14,0,10,2,10,4,0,9,2,Medium,2,Good,3,High,3,High,3,Excellent,2,Medium
RDO1365,No,28,18-29,Male,2,College,Life Sciences,Married,Sales,analyst,Sales Executive,3,frequently,1,1-5,Yes,80,783,42,6834,19255,95676,1,12,1,7,2,7,7,0,7,3,High,3,Better,2,Medium,4,Very High,3,Excellent,3,High
RDO1366,Yes,29,18-29,Male,3,Bachelor,Technical Degree,Single,Sales,associate,Sales Representative,3,frequently,24,20+,No,80,746,45,1091,10642,15274,1,17,0,1,3,1,0,0,0,3,High,3,Better,4,Very High,1,Low,3,Excellent,4,Very High
RDO1367,No,39,30-39,Female,4,Master,Life Sciences,Married,Sales,analyst,Sales Executive,1,non travel,21,20+,No,80,1251,32,5736,3987,80304,6,19,1,10,1,3,2,1,2,1,Low,3,Better,1,Low,3,High,3,Excellent,3,High
RDO1368,No,27,18-29,Male,4,Master,Technical Degree,Married,Research & Development,associate,Research Scientist,2,rarely,2,1-5,No,80,1354,41,2226,6073,31164,1,11,1,6,3,5,3,1,2,2,Medium,2,Good,3,High,2,Medium,3,Excellent,3,High
RDO1369,No,34,30-39,Male,4,Master,Other,Married,Research & Development,analyst,Research Scientist,3,frequently,22,20+,Yes,80,735,86,5747,26496,80458,1,15,0,16,3,15,10,6,11,3,High,3,Better,2,Medium,4,Very High,3,Excellent,2,Medium
RDO1370,Yes,28,18-29,Female,2,College,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,13,11-15,Yes,80,1475,84,9854,23352,137956,3,11,0,6,0,2,0,2,2,4,Very High,3,Better,3,High,3,High,3,Excellent,4,Very High
RDO1371,No,47,40-49,Male,4,Master,Technical Degree,Married,Research & Development,analyst,Research Scientist,1,non travel,14,11-15,No,80,1169,64,5467,2125,76538,8,18,1,16,4,8,7,1,7,3,High,4,Best,3,High,2,Medium,3,Excellent,3,High
RDO1372,No,56,50-59,Female,5,Doctor,Marketing,Married,Sales,analyst,Sales Executive,2,rarely,11,11-15,No,80,1443,89,5380,20328,75320,4,16,1,6,3,0,0,0,0,4,Very High,3,Better,2,Medium,1,Low,3,Excellent,3,High
RDO1373,No,39,30-39,Male,2,College,Medical,Married,Research & Development,analyst,Manufacturing Director,2,rarely,9,6-10,No,80,867,87,5151,12315,72114,1,25,1,10,3,10,0,7,9,1,Low,3,Better,3,High,1,Low,4,Outstanding,4,Very High
RDO1374,No,38,30-39,Female,3,Bachelor,Medical,Divorced,Research & Development,analyst,Research Scientist,3,frequently,8,6-10,Yes,80,1394,58,2133,18115,29862,1,16,1,20,3,20,11,0,7,4,Very High,3,Better,2,Medium,2,Medium,3,Excellent,3,High
RDO1375,No,58,50-59,Female,3,Bachelor,Life Sciences,Married,Sales,manager,Manager,2,rarely,21,20+,Yes,80,605,72,17875,11761,250250,4,13,1,29,2,1,0,0,0,4,Very High,2,Good,3,High,4,Very High,3,Excellent,3,High
RDO1376,Yes,32,30-39,Female,2,College,Life Sciences,Single,Research & Development,associate,Research Scientist,3,frequently,5,6-10,Yes,80,238,47,2432,15318,34048,3,14,0,8,2,4,1,0,3,1,Low,3,Better,4,Very High,3,High,3,Excellent,1,Low
RDO1377,No,38,30-39,Male,2,College,Life Sciences,Divorced,Research & Development,associate,Research Scientist,2,rarely,9,6-10,No,80,1206,71,4771,14293,66794,2,19,2,10,0,5,2,0,3,2,Medium,4,Best,3,High,4,Very High,3,Excellent,4,Very High
RDO1378,No,49,40-49,Male,1,Below College,Life Sciences,Married,Research & Development,director,Research Director,3,frequently,2,1-5,No,80,1064,42,19161,13738,268254,3,15,0,28,3,5,4,4,3,2,Medium,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO1379,No,42,40-49,Male,4,Master,Marketing,Divorced,Sales,analyst,Sales Executive,2,rarely,12,11-15,Yes,80,419,77,5087,2900,71218,3,12,2,14,4,0,0,0,0,2,Medium,3,Better,3,High,4,Very High,3,Excellent,3,High
RDO1380,Yes,27,18-29,Female,3,Bachelor,Human Resources,Married,Human Resources,associate,Human Resources,3,frequently,22,20+,No,80,1337,58,2863,19555,40082,1,12,0,1,2,1,0,0,0,1,Low,3,Better,2,Medium,2,Medium,3,Excellent,1,Low
RDO1381,No,35,30-39,Male,4,Master,Medical,Married,Sales,analyst,Sales Executive,2,rarely,18,16-20,No,80,682,71,5561,15975,77854,0,16,1,6,2,5,3,0,4,2,Medium,1,Bad,3,High,1,Low,3,Excellent,4,Very High
RDO1382,No,28,18-29,Male,3,Bachelor,Medical,Single,Research & Development,associate,Research Scientist,1,non travel,16,16-20,No,80,1103,49,2144,2122,30016,1,14,0,5,3,5,3,1,4,3,High,2,Good,3,High,3,High,3,Excellent,3,High
RDO1383,No,31,30-39,Male,2,College,Medical,Divorced,Research & Development,associate,Research Scientist,1,non travel,3,1-5,Yes,80,976,48,3065,3995,42910,1,13,1,4,3,4,2,2,3,3,High,4,Best,3,High,1,Low,3,Excellent,4,Very High
RDO1384,No,36,30-39,Male,4,Master,Life Sciences,Married,Research & Development,associate,Laboratory Technician,1,non travel,9,6-10,No,80,1351,66,2810,9238,39340,1,22,0,5,3,5,4,0,2,1,Low,3,Better,4,Very High,2,Medium,4,Outstanding,2,Medium
RDO1385,No,34,30-39,Male,3,Bachelor,Marketing,Single,Sales,specialist,Sales Executive,2,rarely,1,1-5,No,80,937,32,9888,6770,138432,1,21,0,14,3,14,8,2,1,1,Low,2,Good,3,High,4,Very High,4,Outstanding,1,Low
RDO1386,No,34,30-39,Male,4,Master,Medical,Divorced,Sales,specialist,Sales Executive,2,rarely,13,11-15,No,80,1239,39,8628,22914,120792,1,18,1,9,2,8,7,1,1,4,Very High,2,Good,3,High,3,High,3,Excellent,3,High
RDO1387,No,26,18-29,Male,3,Bachelor,Medical,Single,Research & Development,associate,Laboratory Technician,2,rarely,1,1-5,No,80,157,95,2867,20006,40138,0,13,0,8,6,7,7,7,6,3,High,2,Good,3,High,1,Low,3,Excellent,4,Very High
RDO1388,No,29,18-29,Male,3,Bachelor,Life Sciences,Married,Research & Development,analyst,Healthcare Representative,2,rarely,1,1-5,No,80,136,89,5373,6225,75222,0,12,1,6,5,5,3,0,2,1,Low,2,Good,3,High,1,Low,3,Excellent,1,Low
RDO1389,No,32,30-39,Female,4,Master,Medical,Divorced,Research & Development,analyst,Healthcare Representative,1,non travel,15,16-20,No,80,1146,34,6667,16542,93338,5,18,1,9,6,5,1,1,2,3,High,3,Better,3,High,4,Very High,3,Excellent,2,Medium
RDO1390,No,31,30-39,Male,3,Bachelor,Life Sciences,Married,Research & Development,analyst,Research Scientist,3,frequently,1,1-5,No,80,1125,48,5003,5771,70042,1,21,0,10,6,10,8,8,7,4,Very High,3,Better,1,Low,1,Low,4,Outstanding,2,Medium
RDO1391,Yes,28,18-29,Male,3,Bachelor,Technical Degree,Divorced,Research & Development,associate,Laboratory Technician,2,rarely,17,16-20,No,80,1404,32,2367,18779,33138,5,12,1,6,2,4,1,0,3,3,High,2,Good,2,Medium,4,Very High,3,Excellent,1,Low
RDO1392,No,38,30-39,Male,3,Bachelor,Life Sciences,Single,Sales,associate,Sales Representative,2,rarely,1,1-5,No,80,1404,59,2858,11473,40012,4,14,0,20,3,1,0,0,0,1,Low,2,Good,2,Medium,1,Low,3,Excellent,1,Low
RDO1393,No,35,30-39,Female,4,Master,Life Sciences,Married,Sales,analyst,Sales Executive,2,rarely,7,6-10,Yes,80,1224,55,5204,13586,72856,1,11,0,10,2,10,8,0,9,3,High,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO1394,No,27,18-29,Male,3,Bachelor,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,9,6-10,No,80,954,44,4105,5099,57470,1,14,0,7,5,7,7,0,7,4,Very High,3,Better,3,High,4,Very High,3,Excellent,1,Low
RDO1395,No,32,30-39,Male,4,Master,Life Sciences,Single,Research & Development,analyst,Manufacturing Director,2,rarely,5,6-10,No,80,1373,56,9679,10138,135506,8,24,0,8,1,1,0,0,0,4,Very High,3,Better,2,Medium,4,Very High,4,Outstanding,2,Medium
RDO1396,Yes,31,30-39,Male,4,Master,Marketing,Married,Sales,analyst,Sales Executive,3,frequently,26,20+,Yes,80,754,63,5617,21075,78638,1,11,0,10,4,10,7,0,8,1,Low,3,Better,3,High,4,Very High,3,Excellent,3,High
RDO1397,Yes,53,50-59,Male,4,Master,Life Sciences,Single,Sales,specialist,Sales Executive,2,rarely,24,20+,Yes,80,1168,66,10448,5843,146272,6,13,0,15,2,2,2,2,2,1,Low,2,Good,3,High,1,Low,3,Excellent,2,Medium
RDO1398,No,54,50-59,Female,2,College,Life Sciences,Married,Research & Development,analyst,Research Scientist,2,rarely,9,6-10,No,80,155,67,2897,22474,40558,3,11,2,9,6,4,3,2,3,1,Low,2,Good,3,High,3,High,3,Excellent,3,High
RDO1399,No,33,30-39,Male,2,College,Life Sciences,Divorced,Research & Development,analyst,Healthcare Representative,3,frequently,7,6-10,No,80,1303,36,5968,18079,83552,1,20,3,9,2,9,7,2,8,4,Very High,3,Better,3,High,3,High,4,Outstanding,3,High
RDO1400,No,43,40-49,Male,3,Bachelor,Life Sciences,Married,Research & Development,specialist,Healthcare Representative,2,rarely,11,11-15,No,80,574,30,7510,16873,105140,1,17,1,10,1,10,9,0,9,1,Low,3,Better,3,High,3,High,3,Excellent,2,Medium
RDO1401,No,38,30-39,Male,4,Master,Other,Married,Human Resources,associate,Human Resources,3,frequently,1,1-5,Yes,80,1444,88,2991,5224,41874,0,11,1,7,2,6,2,1,2,4,Very High,3,Better,3,High,2,Medium,3,Excellent,2,Medium
RDO1402,No,55,50-59,Male,4,Master,Human Resources,Married,Human Resources,director,Manager,2,rarely,26,20+,Yes,80,189,71,19636,25811,274904,4,18,1,35,0,10,9,1,4,3,High,3,Better,4,Very High,2,Medium,3,Excellent,1,Low
RDO1403,No,31,30-39,Female,1,Below College,Medical,Divorced,Research & Development,associate,Laboratory Technician,2,rarely,2,1-5,Yes,80,1276,59,1129,17536,15806,1,11,3,1,4,1,0,0,0,4,Very High,3,Better,1,Low,4,Very High,3,Excellent,3,High
RDO1404,No,39,30-39,Male,4,Master,Marketing,Single,Sales,manager,Sales Executive,2,rarely,15,16-20,No,80,119,77,13341,25098,186774,0,12,0,21,3,20,8,11,10,2,Medium,3,Better,3,High,1,Low,3,Excellent,1,Low
RDO1405,No,42,40-49,Male,2,College,Life Sciences,Single,Research & Development,analyst,Research Scientist,1,non travel,23,20+,No,80,335,37,4332,14811,60648,1,12,0,20,2,20,9,3,7,4,Very High,3,Better,2,Medium,3,High,3,Excellent,4,Very High
RDO1406,No,31,30-39,Female,3,Bachelor,Medical,Married,Research & Development,specialist,Research Director,1,non travel,10,11-15,No,80,697,40,11031,26862,154434,4,20,1,13,2,11,7,4,8,3,High,4,Best,3,High,3,High,4,Outstanding,3,High
RDO1407,No,54,50-59,Female,3,Bachelor,Medical,Single,Research & Development,analyst,Manufacturing Director,2,rarely,10,11-15,Yes,80,157,77,4440,25198,62160,6,19,0,9,3,5,2,1,4,3,High,3,Better,3,High,1,Low,3,Excellent,4,Very High
RDO1408,No,24,18-29,Male,2,College,Life Sciences,Single,Research & Development,analyst,Healthcare Representative,2,rarely,1,1-5,No,80,771,45,4617,14120,64638,1,12,0,4,2,4,3,1,2,2,Medium,2,Good,2,Medium,3,High,3,Excellent,2,Medium
RDO1409,No,23,18-29,Male,2,College,Other,Single,Research & Development,associate,Laboratory Technician,2,rarely,12,11-15,No,80,571,78,2647,13672,37058,1,13,0,5,6,5,2,1,4,4,Very High,4,Best,3,High,4,Very High,3,Excellent,3,High
RDO1410,No,40,40-49,Female,3,Bachelor,Technical Degree,Married,Research & Development,analyst,Laboratory Technician,3,frequently,11,11-15,No,80,692,73,6323,26849,88522,1,11,1,10,2,10,9,9,4,4,Very High,4,Best,3,High,3,High,3,Excellent,1,Low
RDO1411,No,40,40-49,Female,2,College,Marketing,Married,Sales,analyst,Sales Executive,2,rarely,2,1-5,No,80,444,92,5677,4258,79478,3,14,1,15,4,11,8,5,10,2,Medium,3,Better,3,High,2,Medium,3,Excellent,3,High
RDO1412,No,25,18-29,Female,3,Bachelor,Human Resources,Married,Human Resources,associate,Human Resources,2,rarely,2,1-5,No,80,309,82,2187,19655,30618,4,14,0,6,3,2,0,1,2,3,High,3,Better,3,High,2,Medium,3,Excellent,3,High
RDO1413,No,30,30-39,Male,2,College,Medical,Married,Research & Development,associate,Laboratory Technician,2,rarely,1,1-5,No,80,911,76,3748,4077,52472,1,13,0,12,6,12,8,1,7,4,Very High,2,Good,3,High,2,Medium,3,Excellent,3,High
RDO1414,No,25,18-29,Male,1,Below College,Other,Divorced,Research & Development,associate,Laboratory Technician,2,rarely,2,1-5,Yes,80,977,57,3977,7298,55678,6,19,1,7,2,2,2,0,2,4,Very High,2,Good,3,High,3,High,3,Excellent,3,High
RDO1415,No,47,40-49,Male,3,Bachelor,Medical,Single,Research & Development,specialist,Healthcare Representative,2,rarely,25,20+,No,80,1180,84,8633,13084,120862,2,23,0,25,3,17,14,12,11,1,Low,3,Better,3,High,3,High,4,Outstanding,2,Medium
RDO1416,No,33,30-39,Male,2,College,Medical,Divorced,Research & Development,associate,Laboratory Technician,1,non travel,1,1-5,No,80,1313,59,2008,20439,28112,1,12,3,1,2,1,1,0,0,2,Medium,2,Good,2,Medium,3,High,3,Excellent,3,High
RDO1417,No,38,30-39,Male,4,Master,Life Sciences,Married,Sales,analyst,Sales Executive,2,rarely,1,1-5,No,80,1321,86,4440,7636,62160,0,15,2,16,3,15,13,5,8,4,Very High,3,Better,3,High,2,Medium,3,Excellent,1,Low
RDO1418,No,31,30-39,Male,2,College,Life Sciences,Married,Sales,associate,Sales Representative,2,rarely,2,1-5,No,80,1154,54,3067,6393,42938,0,19,1,3,1,2,2,1,2,1,Low,3,Better,3,High,3,High,3,Excellent,3,High
RDO1419,No,38,30-39,Male,4,Master,Life Sciences,Married,Research & Development,analyst,Manufacturing Director,3,frequently,6,6-10,No,80,508,72,5321,14284,74494,2,11,1,10,1,8,3,7,7,1,Low,3,Better,2,Medium,3,High,3,Excellent,4,Very High
RDO1420,No,42,40-49,Male,4,Master,Life Sciences,Divorced,Research & Development,analyst,Research Scientist,2,rarely,18,16-20,Yes,80,557,35,5410,11189,75740,6,17,1,9,3,4,3,1,2,4,Very High,2,Good,3,High,1,Low,3,Excellent,3,High
RDO1421,No,41,40-49,Male,3,Bachelor,Life Sciences,Married,Research & Development,associate,Research Scientist,2,rarely,1,1-5,No,80,642,76,2782,21412,38948,3,22,1,12,3,5,3,1,0,4,Very High,3,Better,3,High,4,Very High,4,Outstanding,1,Low
RDO1422,No,47,40-49,Female,1,Below College,Medical,Married,Research & Development,specialist,Research Director,1,non travel,1,1-5,No,80,1162,98,11957,17231,167398,0,18,2,14,3,13,8,5,12,3,High,1,Bad,3,High,2,Medium,3,Excellent,1,Low
RDO1423,No,35,30-39,Male,4,Master,Medical,Married,Research & Development,associate,Laboratory Technician,2,rarely,11,11-15,Yes,80,1490,43,2660,20232,37240,7,11,1,5,3,2,2,2,2,4,Very High,3,Better,3,High,3,High,3,Excellent,3,High
RDO1424,No,22,18-29,Male,2,College,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,1,1-5,No,80,581,63,3375,17624,47250,0,12,0,4,2,3,2,1,2,4,Very High,4,Best,3,High,3,High,3,Excellent,4,Very High
RDO1425,No,35,30-39,Male,4,Master,Medical,Single,Research & Development,analyst,Research Scientist,2,rarely,9,6-10,No,80,1395,48,5098,18698,71372,1,19,0,10,5,10,7,0,8,2,Medium,3,Better,3,High,3,High,3,Excellent,2,Medium
RDO1426,No,33,30-39,Female,2,College,Medical,Married,Research & Development,analyst,Healthcare Representative,2,rarely,15,16-20,Yes,80,501,95,4878,21653,68292,0,13,1,10,6,9,7,8,1,2,Medium,3,Better,3,High,4,Very High,3,Excellent,1,Low
RDO1427,No,32,30-39,Female,4,Master,Life Sciences,Single,Research & Development,associate,Laboratory Technician,2,rarely,29,20+,No,80,267,49,2837,15919,39718,1,13,0,6,3,6,2,4,1,3,High,3,Better,2,Medium,2,Medium,3,Excellent,3,High
RDO1428,No,40,40-49,Male,4,Master,Life Sciences,Married,Research & Development,associate,Laboratory Technician,2,rarely,1,1-5,No,80,543,83,2406,4060,33684,8,19,2,8,3,1,0,0,0,1,Low,2,Good,3,High,4,Very High,3,Excellent,3,High
RDO1429,No,32,30-39,Male,4,Master,Medical,Married,Sales,associate,Sales Representative,2,rarely,1,1-5,No,80,234,68,2269,18024,31766,0,14,1,3,2,2,2,2,2,2,Medium,3,Better,2,Medium,2,Medium,3,Excellent,2,Medium
RDO1430,No,39,30-39,Male,1,Below College,Life Sciences,Single,Research & Development,analyst,Research Scientist,2,rarely,24,20+,No,80,116,52,4108,5340,57512,7,13,0,18,2,7,7,1,7,1,Low,3,Better,3,High,4,Very High,3,Excellent,1,Low
RDO1431,No,38,30-39,Female,3,Bachelor,Medical,Married,Research & Development,specialist,Research Director,2,rarely,10,11-15,No,80,201,99,13206,3376,184884,3,12,1,20,3,18,16,1,11,2,Medium,3,Better,1,Low,3,High,3,Excellent,1,Low
RDO1432,No,32,30-39,Female,4,Master,Marketing,Married,Sales,specialist,Sales Executive,2,rarely,1,1-5,No,80,801,48,10422,24032,145908,1,19,2,14,3,14,10,5,7,3,High,3,Better,3,High,4,Very High,3,Excellent,3,High
RDO1433,No,37,30-39,Female,3,Bachelor,Life Sciences,Married,Research & Development,specialist,Research Director,2,rarely,10,11-15,Yes,80,161,42,13744,15471,192416,1,25,1,16,2,16,11,6,8,3,High,3,Better,4,Very High,4,Very High,4,Outstanding,1,Low
RDO1434,No,25,18-29,Female,2,College,Other,Divorced,Sales,analyst,Sales Executive,2,rarely,8,6-10,Yes,80,1382,85,4907,13684,68698,0,22,1,6,3,5,3,0,4,1,Low,2,Good,3,High,3,High,4,Outstanding,2,Medium
RDO1435,No,52,50-59,Male,4,Master,Life Sciences,Divorced,Sales,associate,Sales Representative,1,non travel,29,20+,No,80,585,40,3482,19788,48748,2,15,2,16,3,9,8,0,0,1,Low,2,Good,3,High,4,Very High,3,Excellent,2,Medium
RDO1436,No,44,40-49,Male,3,Bachelor,Medical,Single,Research & Development,associate,Research Scientist,2,rarely,1,1-5,Yes,80,1037,42,2436,13422,34104,6,12,0,6,2,4,3,1,2,2,Medium,3,Better,3,High,4,Very High,3,Excellent,3,High
RDO1437,No,21,18-29,Male,1,Below College,Medical,Single,Sales,associate,Sales Representative,2,rarely,5,6-10,Yes,80,501,58,2380,25479,33320,1,11,0,2,6,2,2,1,2,3,High,3,Better,3,High,1,Low,3,Excellent,4,Very High
RDO1438,No,39,30-39,Male,3,Bachelor,Life Sciences,Single,Research & Development,director,Manager,1,non travel,9,6-10,No,80,105,87,19431,15302,272034,2,13,0,21,3,6,0,1,3,4,Very High,2,Good,3,High,4,Very High,3,Excellent,3,High
RDO1439,Yes,23,18-29,Male,3,Bachelor,Marketing,Married,Sales,associate,Sales Representative,3,frequently,9,6-10,No,80,638,33,1790,26956,25060,1,19,1,1,3,1,0,1,0,4,Very High,2,Good,3,High,1,Low,3,Excellent,1,Low
RDO1440,No,36,30-39,Female,3,Bachelor,Medical,Married,Sales,specialist,Sales Executive,2,rarely,3,1-5,No,80,557,94,7644,12695,107016,0,19,2,10,2,9,7,3,4,1,Low,3,Better,2,Medium,4,Very High,3,Excellent,3,High
RDO1441,No,36,30-39,Female,2,College,Life Sciences,Divorced,Research & Development,analyst,Manufacturing Director,3,frequently,4,1-5,No,80,688,97,5131,9192,71834,7,13,3,18,3,4,2,0,2,4,Very High,3,Better,3,High,2,Medium,3,Excellent,2,Medium
RDO1442,No,56,50-59,Male,4,Master,Life Sciences,Divorced,Research & Development,analyst,Healthcare Representative,1,non travel,1,1-5,No,80,667,57,6306,26236,88284,1,21,1,13,2,13,12,1,9,3,High,2,Good,3,High,3,High,4,Outstanding,1,Low
RDO1443,Yes,29,18-29,Male,4,Master,Medical,Married,Research & Development,associate,Research Scientist,2,rarely,1,1-5,Yes,80,1092,36,4787,26124,67018,9,14,3,4,3,2,2,2,2,1,Low,4,Best,3,High,4,Very High,3,Excellent,2,Medium
RDO1444,No,42,40-49,Male,3,Bachelor,Life Sciences,Married,Research & Development,director,Manager,2,rarely,2,1-5,No,80,300,56,18880,17312,264320,5,11,0,24,2,22,6,4,14,1,Low,2,Good,3,High,3,High,3,Excellent,1,Low
RDO1445,Yes,56,50-59,Male,2,College,Technical Degree,Married,Research & Development,associate,Laboratory Technician,2,rarely,7,6-10,No,80,310,72,2339,3666,32746,8,11,1,14,4,10,9,9,8,4,Very High,1,Bad,3,High,3,High,3,Excellent,4,Very High
RDO1446,No,41,40-49,Female,4,Master,Life Sciences,Married,Research & Development,manager,Manufacturing Director,2,rarely,28,20+,No,80,582,60,13570,5640,189980,0,23,1,21,3,20,7,0,10,1,Low,3,Better,2,Medium,2,Medium,4,Outstanding,3,High
RDO1447,No,34,30-39,Female,3,Bachelor,Marketing,Married,Sales,analyst,Sales Executive,2,rarely,28,20+,No,80,704,95,6712,8978,93968,1,21,2,8,2,8,7,1,7,4,Very High,3,Better,2,Medium,3,High,4,Outstanding,4,Very High
RDO1448,No,36,30-39,Male,4,Master,Marketing,Divorced,Sales,analyst,Sales Executive,1,non travel,15,16-20,No,80,301,88,5406,10436,75684,1,24,1,15,4,15,12,11,11,4,Very High,2,Good,1,Low,4,Very High,4,Outstanding,1,Low
